conjunto,versao,intervencao,id_maquina,timestamp,probabilidade_original,probabilidade_alterada
producao,v1,temperatura_-0.4,M07,2026-06-13 13:00:00,0.5680298333333333,0.4269281
producao,v1,temperatura_-0.4,M16,2026-06-13 23:00:00,0.52701775,0.4492136333333333
producao,v1,temperatura_-0.4,M22,2026-06-13 23:00:00,0.50386685,0.39918073333333326
producao,v1,temperatura_-0.4,M15,2026-06-14 00:00:00,0.5166541833333336,0.4101112166666668
producao,v1,temperatura_-0.4,M07,2026-06-14 03:00:00,0.5479139333333333,0.46830358333333344
producao,v1,temperatura_-0.4,M19,2026-06-14 04:00:00,0.5401912166666667,0.4728591666666666
producao,v1,temperatura_-0.4,M19,2026-06-14 08:00:00,0.5526373,0.4695008666666667
producao,v1,temperatura_-0.4,M07,2026-06-14 09:00:00,0.5281477333333332,0.44018891666666665
producao,v1,temperatura_-0.4,M07,2026-06-14 10:00:00,0.5508484833333334,0.38676594999999997
producao,v1,temperatura_-0.4,M07,2026-06-14 11:00:00,0.5479557833333335,0.4390558
producao,v1,temperatura_-0.4,M07,2026-06-14 12:00:00,0.6126058000000002,0.4928721833333334
producao,v1,temperatura_-0.4,M16,2026-06-14 13:00:00,0.5250699666666667,0.42240393333333326
producao,v1,temperatura_-0.4,M19,2026-06-14 14:00:00,0.5039706,0.4750426
producao,v1,temperatura_-0.4,M07,2026-06-14 23:00:00,0.5534717666666665,0.4210497666666667
producao,v1,temperatura_+0.4,M02,2026-06-08 01:00:00,0.42839525000000006,0.5041031333333332
producao,v1,temperatura_+0.4,M19,2026-06-08 03:00:00,0.44266775,0.5083527000000001
producao,v1,temperatura_+0.4,M19,2026-06-08 05:00:00,0.4499400999999999,0.5375325166666666
producao,v1,temperatura_+0.4,M15,2026-06-08 08:00:00,0.3982265833333333,0.5082437833333333
producao,v1,temperatura_+0.4,M05,2026-06-08 11:00:00,0.49070966666666654,0.6090471166666664
producao,v1,temperatura_+0.4,M19,2026-06-08 15:00:00,0.4977176333333333,0.5458998666666666
producao,v1,temperatura_+0.4,M19,2026-06-08 18:00:00,0.43301171666666666,0.5162761666666665
producao,v1,temperatura_+0.4,M15,2026-06-08 19:00:00,0.4725902833333332,0.5454733499999999
producao,v1,temperatura_+0.4,M10,2026-06-08 20:00:00,0.4609277500000001,0.5069209166666668
producao,v1,temperatura_+0.4,M19,2026-06-08 20:00:00,0.4657565333333334,0.5049665666666667
producao,v1,temperatura_+0.4,M19,2026-06-08 22:00:00,0.4257650333333334,0.5038797833333333
producao,v1,temperatura_+0.4,M05,2026-06-08 23:00:00,0.4722106000000001,0.5168127833333334
producao,v1,temperatura_+0.4,M05,2026-06-09 01:00:00,0.48193146666666664,0.5696277000000001
producao,v1,temperatura_+0.4,M19,2026-06-09 01:00:00,0.48294034999999996,0.5050343333333333
producao,v1,temperatura_+0.4,M19,2026-06-09 02:00:00,0.4976955166666666,0.5052629666666666
producao,v1,temperatura_+0.4,M19,2026-06-09 04:00:00,0.45367814999999995,0.5105757333333333
producao,v1,temperatura_+0.4,M02,2026-06-09 09:00:00,0.49466976666666684,0.5582431833333337
producao,v1,temperatura_+0.4,M05,2026-06-09 09:00:00,0.4859883499999999,0.5294715333333332
producao,v1,temperatura_+0.4,M19,2026-06-09 11:00:00,0.49326173333333323,0.5119600333333333
producao,v1,temperatura_+0.4,M05,2026-06-09 17:00:00,0.47218081666666667,0.5684809499999999
producao,v1,temperatura_+0.4,M21,2026-06-09 17:00:00,0.40093421666666657,0.5376039499999999
producao,v1,temperatura_+0.4,M05,2026-06-09 18:00:00,0.48666686666666664,0.5998471999999997
producao,v1,temperatura_+0.4,M05,2026-06-09 19:00:00,0.43976668333333335,0.5429139000000001
producao,v1,temperatura_+0.4,M19,2026-06-10 01:00:00,0.44916610000000007,0.5105680166666666
producao,v1,temperatura_+0.4,M15,2026-06-10 06:00:00,0.4599739833333333,0.5758854166666665
producao,v1,temperatura_+0.4,M19,2026-06-10 20:00:00,0.4826429,0.5066674
producao,v1,temperatura_+0.4,M15,2026-06-10 22:00:00,0.4986164666666667,0.5115128833333333
producao,v1,temperatura_+0.4,M19,2026-06-10 23:00:00,0.4704848,0.5145376166666666
producao,v1,temperatura_+0.4,M02,2026-06-11 03:00:00,0.44971933333333336,0.7292350499999998
producao,v1,temperatura_+0.4,M15,2026-06-11 08:00:00,0.49341868333333333,0.5322781333333334
producao,v1,temperatura_+0.4,M19,2026-06-11 08:00:00,0.4442602333333333,0.5234017166666667
producao,v1,temperatura_+0.4,M15,2026-06-11 09:00:00,0.4891296666666668,0.5125351000000001
producao,v1,temperatura_+0.4,M15,2026-06-11 10:00:00,0.4768954000000001,0.5261012833333335
producao,v1,temperatura_+0.4,M02,2026-06-11 19:00:00,0.3649070666666667,0.5105002500000001
producao,v1,temperatura_+0.4,M02,2026-06-11 22:00:00,0.4683815666666667,0.548097
producao,v1,temperatura_+0.4,M19,2026-06-12 08:00:00,0.41275080000000003,0.5235464833333332
producao,v1,temperatura_+0.4,M19,2026-06-12 18:00:00,0.4292743,0.5028599499999999
producao,v1,temperatura_+0.4,M07,2026-06-13 01:00:00,0.47948868333333333,0.6038213833333332
producao,v1,temperatura_+0.4,M19,2026-06-13 01:00:00,0.4928433999999999,0.5785549666666666
producao,v1,temperatura_+0.4,M07,2026-06-13 07:00:00,0.4249504833333334,0.5070253
producao,v1,temperatura_+0.4,M13,2026-06-13 07:00:00,0.46343083333333346,0.58213535
producao,v1,temperatura_+0.4,M07,2026-06-13 09:00:00,0.5270514,0.4981057499999999
producao,v1,temperatura_+0.4,M07,2026-06-13 11:00:00,0.39636948333333333,0.5423693166666667
producao,v1,temperatura_+0.4,M07,2026-06-13 12:00:00,0.3799330666666666,0.5083741
producao,v1,temperatura_+0.4,M19,2026-06-13 13:00:00,0.4038983333333333,0.5034950333333332
producao,v1,temperatura_+0.4,M19,2026-06-13 14:00:00,0.39812321666666667,0.5008630833333333
producao,v1,temperatura_+0.4,M15,2026-06-13 20:00:00,0.46703936666666673,0.554395
producao,v1,temperatura_+0.4,M14,2026-06-13 21:00:00,0.49898601666666664,0.6262789666666664
producao,v1,temperatura_+0.4,M14,2026-06-14 00:00:00,0.48029596666666663,0.6283982333333332
producao,v1,temperatura_+0.4,M14,2026-06-14 09:00:00,0.45491418333333333,0.5629636333333333
producao,v1,temperatura_+0.4,M06,2026-06-14 14:00:00,0.4468218499999999,0.5230369666666665
producao,v1,temperatura_+0.4,M22,2026-06-14 15:00:00,0.48612523333333324,0.5362647166666666
producao,v1,temperatura_+0.4,M15,2026-06-14 17:00:00,0.4349616333333335,0.5217683333333335
producao,v1,temperatura_+0.4,M07,2026-06-14 20:00:00,0.48033123333333344,0.5868796500000001
producao,v1,temperatura_+0.4,M16,2026-06-14 21:00:00,0.4235222,0.5005561666666667
producao,v1,temperatura_+0.4,M16,2026-06-14 22:00:00,0.4722828666666666,0.5163722833333333
producao,v2,temperatura_-0.4,M23,2026-06-08 01:00:00,0.5391288875000002,0.4087867375
producao,v2,temperatura_-0.4,M21,2026-06-08 03:00:00,0.5042452249999998,0.4791630374999999
producao,v2,temperatura_-0.4,M18,2026-06-08 04:00:00,0.5616843125000001,0.48042213750000007
producao,v2,temperatura_-0.4,M02,2026-06-08 05:00:00,0.5364084499999999,0.4358111875
producao,v2,temperatura_-0.4,M23,2026-06-08 05:00:00,0.5643308499999999,0.46077260000000014
producao,v2,temperatura_-0.4,M02,2026-06-08 06:00:00,0.5773889874999998,0.4188039375
producao,v2,temperatura_-0.4,M03,2026-06-08 06:00:00,0.49884552499999996,0.5348984124999999
producao,v2,temperatura_-0.4,M25,2026-06-08 07:00:00,0.48622960000000004,0.5125744624999999
producao,v2,temperatura_-0.4,M13,2026-06-08 12:00:00,0.7159139374999997,0.47129303749999985
producao,v2,temperatura_-0.4,M17,2026-06-08 12:00:00,0.5034123125,0.49607039999999997
producao,v2,temperatura_-0.4,M10,2026-06-08 13:00:00,0.5680485875,0.46521754999999987
producao,v2,temperatura_-0.4,M02,2026-06-08 14:00:00,0.6259902999999998,0.48497640000000003
producao,v2,temperatura_-0.4,M02,2026-06-08 15:00:00,0.5575336124999998,0.482933175
producao,v2,temperatura_-0.4,M03,2026-06-08 15:00:00,0.5017422125000002,0.4845570625000001
producao,v2,temperatura_-0.4,M13,2026-06-08 15:00:00,0.6716134874999997,0.4558802749999999
producao,v2,temperatura_-0.4,M03,2026-06-08 16:00:00,0.49765457500000015,0.5139405625000001
producao,v2,temperatura_-0.4,M13,2026-06-08 16:00:00,0.6031855749999998,0.3971803625
producao,v2,temperatura_-0.4,M03,2026-06-08 17:00:00,0.48283256250000023,0.5141761000000002
producao,v2,temperatura_-0.4,M03,2026-06-08 19:00:00,0.49337353749999996,0.5516852499999998
producao,v2,temperatura_-0.4,M25,2026-06-08 22:00:00,0.48189265000000014,0.5126901
producao,v2,temperatura_-0.4,M23,2026-06-09 00:00:00,0.5856115625,0.47976597499999996
producao,v2,temperatura_-0.4,M25,2026-06-09 00:00:00,0.529550725,0.49879102500000005
producao,v2,temperatura_-0.4,M13,2026-06-09 01:00:00,0.5384732624999999,0.4442358250000001
producao,v2,temperatura_-0.4,M10,2026-06-09 04:00:00,0.5114110124999999,0.43594019999999994
producao,v2,temperatura_-0.4,M10,2026-06-09 05:00:00,0.5681761124999999,0.4891017000000001
producao,v2,temperatura_-0.4,M25,2026-06-09 06:00:00,0.535293125,0.49524742499999996
producao,v2,temperatura_-0.4,M10,2026-06-09 07:00:00,0.5640969000000001,0.4809689125000001
producao,v2,temperatura_-0.4,M23,2026-06-09 08:00:00,0.5076176374999999,0.4711258999999998
producao,v2,temperatura_-0.4,M13,2026-06-09 09:00:00,0.5517345375,0.42066683750000006
producao,v2,temperatura_-0.4,M10,2026-06-09 10:00:00,0.5753536625000001,0.44050481249999995
producao,v2,temperatura_-0.4,M13,2026-06-09 10:00:00,0.6802085625,0.4294212125
producao,v2,temperatura_-0.4,M10,2026-06-09 13:00:00,0.5022037625,0.4023285499999999
producao,v2,temperatura_-0.4,M13,2026-06-09 14:00:00,0.566716225,0.4831438875
producao,v2,temperatura_-0.4,M21,2026-06-09 16:00:00,0.5181115625,0.46867554999999994
producao,v2,temperatura_-0.4,M10,2026-06-09 18:00:00,0.5003821624999999,0.49972742499999995
producao,v2,temperatura_-0.4,M10,2026-06-09 20:00:00,0.5203463125000001,0.4803049125
producao,v2,temperatura_-0.4,M25,2026-06-09 20:00:00,0.5142840875000001,0.4844235625000001
producao,v2,temperatura_-0.4,M02,2026-06-09 21:00:00,0.5289965374999999,0.4906442749999999
producao,v2,temperatura_-0.4,M05,2026-06-10 01:00:00,0.5176116375000002,0.39019348750000005
producao,v2,temperatura_-0.4,M13,2026-06-10 03:00:00,0.6272937874999999,0.43516356249999993
producao,v2,temperatura_-0.4,M05,2026-06-10 04:00:00,0.5533685000000002,0.420536675
producao,v2,temperatura_-0.4,M13,2026-06-10 04:00:00,0.6484100499999997,0.473364
producao,v2,temperatura_-0.4,M10,2026-06-10 05:00:00,0.500315275,0.49552584999999993
producao,v2,temperatura_-0.4,M10,2026-06-10 06:00:00,0.523918875,0.44198732500000004
producao,v2,temperatura_-0.4,M10,2026-06-10 07:00:00,0.49456760000000005,0.5006991500000002
producao,v2,temperatura_-0.4,M13,2026-06-10 10:00:00,0.6986113374999998,0.4362527125000001
producao,v2,temperatura_-0.4,M13,2026-06-10 11:00:00,0.5247119000000001,0.47987436250000004
producao,v2,temperatura_-0.4,M13,2026-06-10 15:00:00,0.7738606499999998,0.48902066249999987
producao,v2,temperatura_-0.4,M05,2026-06-10 18:00:00,0.5260669749999999,0.4348903249999999
producao,v2,temperatura_-0.4,M05,2026-06-10 20:00:00,0.5197162374999998,0.4844684375
producao,v2,temperatura_-0.4,M15,2026-06-10 20:00:00,0.5978381625000001,0.48272603750000026
producao,v2,temperatura_-0.4,M02,2026-06-10 23:00:00,0.5473330375,0.4705263499999999
producao,v2,temperatura_-0.4,M03,2026-06-11 06:00:00,0.5701182625000002,0.4892356250000002
producao,v2,temperatura_-0.4,M13,2026-06-11 10:00:00,0.7167655749999998,0.49276444999999985
producao,v2,temperatura_-0.4,M13,2026-06-11 11:00:00,0.5366042000000002,0.49643665000000015
producao,v2,temperatura_-0.4,M10,2026-06-11 23:00:00,0.5103572874999999,0.46643103749999976
producao,v2,temperatura_-0.4,M15,2026-06-11 23:00:00,0.5354846624999999,0.4141981250000001
producao,v2,temperatura_-0.4,M15,2026-06-12 00:00:00,0.52164605,0.4226664000000002
producao,v2,temperatura_-0.4,M15,2026-06-12 02:00:00,0.541955275,0.42768692500000005
producao,v2,temperatura_-0.4,M02,2026-06-12 03:00:00,0.5284405875,0.49068278749999994
producao,v2,temperatura_-0.4,M15,2026-06-12 03:00:00,0.532246175,0.48790780000000006
producao,v2,temperatura_-0.4,M10,2026-06-12 09:00:00,0.5073647749999999,0.48993118749999987
producao,v2,temperatura_-0.4,M15,2026-06-12 21:00:00,0.50292925,0.47811367500000007
producao,v2,temperatura_-0.4,M19,2026-06-12 22:00:00,0.5239595,0.49695096250000015
producao,v2,temperatura_-0.4,M15,2026-06-13 00:00:00,0.5216703125,0.4748250125000001
producao,v2,temperatura_-0.4,M10,2026-06-13 03:00:00,0.5172809499999999,0.4859777875000001
producao,v2,temperatura_-0.4,M10,2026-06-13 04:00:00,0.5011044874999999,0.45631464999999993
producao,v2,temperatura_-0.4,M15,2026-06-13 05:00:00,0.5458343750000001,0.46151888750000003
producao,v2,temperatura_-0.4,M15,2026-06-13 16:00:00,0.528399225,0.46461493749999994
producao,v2,temperatura_-0.4,M19,2026-06-13 16:00:00,0.5125278750000001,0.49223397500000016
producao,v2,temperatura_-0.4,M07,2026-06-13 21:00:00,0.544112375,0.4625513625
producao,v2,temperatura_-0.4,M19,2026-06-14 01:00:00,0.5175261375000001,0.4596836500000001
producao,v2,temperatura_-0.4,M19,2026-06-14 17:00:00,0.5001088625000001,0.4894171000000001
producao,v2,temperatura_-0.4,M07,2026-06-14 21:00:00,0.509819225,0.40168235
producao,v2,temperatura_-0.4,M19,2026-06-14 23:00:00,0.5233995874999999,0.49000554999999996
producao,v2,temperatura_+0.4,M21,2026-06-08 01:00:00,0.45324051249999986,0.5346657374999998
producao,v2,temperatura_+0.4,M23,2026-06-08 03:00:00,0.43600079999999997,0.569795825
producao,v2,temperatura_+0.4,M03,2026-06-08 06:00:00,0.49884552499999996,0.5088799249999999
producao,v2,temperatura_+0.4,M23,2026-06-08 06:00:00,0.4683190250000001,0.576600325
producao,v2,temperatura_+0.4,M17,2026-06-08 07:00:00,0.48596255000000016,0.5323567625
producao,v2,temperatura_+0.4,M25,2026-06-08 07:00:00,0.48622960000000004,0.5124294249999999
producao,v2,temperatura_+0.4,M03,2026-06-08 09:00:00,0.4890429375,0.5259124999999999
producao,v2,temperatura_+0.4,M17,2026-06-08 09:00:00,0.43905076249999997,0.5860129
producao,v2,temperatura_+0.4,M17,2026-06-08 10:00:00,0.4760027375000001,0.5016899374999999
producao,v2,temperatura_+0.4,M13,2026-06-08 11:00:00,0.4734080625,0.5150078625000001
producao,v2,temperatura_+0.4,M23,2026-06-08 11:00:00,0.47154466250000004,0.5597911
producao,v2,temperatura_+0.4,M03,2026-06-08 12:00:00,0.49338423749999993,0.517303275
producao,v2,temperatura_+0.4,M19,2026-06-08 12:00:00,0.4747288124999999,0.533622375
producao,v2,temperatura_+0.4,M03,2026-06-08 14:00:00,0.48535182499999996,0.5108557499999999
producao,v2,temperatura_+0.4,M13,2026-06-08 14:00:00,0.4997939124999998,0.7506595499999997
producao,v2,temperatura_+0.4,M02,2026-06-08 16:00:00,0.49746827499999996,0.5003091874999999
producao,v2,temperatura_+0.4,M03,2026-06-08 16:00:00,0.49765457500000015,0.5028805625
producao,v2,temperatura_+0.4,M03,2026-06-08 17:00:00,0.48283256250000023,0.5025702375
producao,v2,temperatura_+0.4,M02,2026-06-08 18:00:00,0.4616187375,0.5332209374999998
producao,v2,temperatura_+0.4,M13,2026-06-08 18:00:00,0.4155621625,0.5037537375000001
producao,v2,temperatura_+0.4,M03,2026-06-08 19:00:00,0.49337353749999996,0.5512463874999997
producao,v2,temperatura_+0.4,M13,2026-06-08 19:00:00,0.43924343749999994,0.5397612375000002
producao,v2,temperatura_+0.4,M25,2026-06-08 22:00:00,0.48189265000000014,0.5378727375000001
producao,v2,temperatura_+0.4,M21,2026-06-09 01:00:00,0.45952326250000003,0.5077505625000001
producao,v2,temperatura_+0.4,M21,2026-06-09 03:00:00,0.48349893749999995,0.5109276875
producao,v2,temperatura_+0.4,M21,2026-06-09 05:00:00,0.4715972,0.5056117125000001
producao,v2,temperatura_+0.4,M23,2026-06-09 05:00:00,0.46590325000000005,0.5016571625000001
producao,v2,temperatura_+0.4,M10,2026-06-09 06:00:00,0.4950746125,0.5466406125
producao,v2,temperatura_+0.4,M23,2026-06-09 06:00:00,0.4325666375000001,0.5366631375000002
producao,v2,temperatura_+0.4,M21,2026-06-09 09:00:00,0.4563795249999999,0.5073104749999999
producao,v2,temperatura_+0.4,M10,2026-06-09 14:00:00,0.48182305000000014,0.5003285375
producao,v2,temperatura_+0.4,M10,2026-06-09 16:00:00,0.4606106500000002,0.5141974250000001
producao,v2,temperatura_+0.4,M25,2026-06-09 17:00:00,0.4856131625000001,0.5223265500000001
producao,v2,temperatura_+0.4,M23,2026-06-09 20:00:00,0.4891434499999999,0.5228580374999998
producao,v2,temperatura_+0.4,M10,2026-06-09 23:00:00,0.5158611000000001,0.4991655500000001
producao,v2,temperatura_+0.4,M23,2026-06-09 23:00:00,0.4977474,0.5090975249999999
producao,v2,temperatura_+0.4,M05,2026-06-10 02:00:00,0.4388456250000001,0.5455932375000002
producao,v2,temperatura_+0.4,M23,2026-06-10 13:00:00,0.4978990124999999,0.5342212749999999
producao,v2,temperatura_+0.4,M13,2026-06-10 14:00:00,0.47409666250000015,0.512554075
producao,v2,temperatura_+0.4,M05,2026-06-10 19:00:00,0.45028703750000015,0.5711846500000001
producao,v2,temperatura_+0.4,M10,2026-06-10 19:00:00,0.4577211250000001,0.5069815125
producao,v2,temperatura_+0.4,M10,2026-06-10 21:00:00,0.4425964375000001,0.5002096875
producao,v2,temperatura_+0.4,M02,2026-06-11 03:00:00,0.38100809999999996,0.5206960875
producao,v2,temperatura_+0.4,M10,2026-06-11 06:00:00,0.41504569999999996,0.5045640499999999
producao,v2,temperatura_+0.4,M13,2026-06-11 18:00:00,0.48895565,0.7492556499999999
producao,v2,temperatura_+0.4,M10,2026-06-12 01:00:00,0.48251933750000003,0.555723725
producao,v2,temperatura_+0.4,M10,2026-06-12 18:00:00,0.4654036125,0.51899845
producao,v2,temperatura_+0.4,M15,2026-06-13 12:00:00,0.4413874000000001,0.6288314625000002
producao,v2,temperatura_+0.4,M15,2026-06-14 16:00:00,0.4944828125,0.5068817125
producao,v2,temperatura_+0.4,M07,2026-06-14 22:00:00,0.49085241250000006,0.50957165
